RID,Age,Gender,Stream,Internships,Btech_CGPA,SSLC_Percentage,PUC_Percentage,Hostel,HistoryOfBacklogs,PlacedOrNot,Salary
A26HA9KTIOJC48,22,Male,Computer Science,1,8,86,71,0,0,1,200000
A10Y0CLCJ1L4LA,23,Male,Electronics And Communication,0,7,83,76,0,0,0,
A34A7QEBMYTALW,21,Female,Information Technology,0,8,82,70,0,0,1,290000
A3K93OWHKHGI9V,23,Male,Computer Science,1,6,81,75,0,0,0,
A34VCCL1YO6D0I,23,Male,Civil,0,8,80,74,0,0,1,290000
AHQHPSGH2YIT,22,Male,Electronics And Communication,0,7,76,73,0,0,0,
A3M174IC0VXOS2,24,Male,Electronics And Communication,1,7,71,78,1,1,0,
A3EFSLEMHNPP6A,22,Male,Information Technology,0,6,78,79,0,0,0,
AJIDIVBILJKO0,24,Male,Civil,0,7,69,76,1,1,0,
AZH90PVY5S7TU,21,Male,Mechanical,0,8,68,81,1,1,1,260000
A250AXLRBVYKB4,22,Female,Electronics And Communication,1,6,76,88,1,1,0,
A18FUHNBP90IB4,22,Male,Civil,0,7,78,81,0,0,0,
A2E1EFNIZL2FVA,22,Male,Information Technology,1,6,79,86,1,0,0,
A2N786KHIFCKJ8,24,Female,Electronics And Communication,1,7,91,83,1,1,1,290000
A2EAN5U9WK5OSO,24,Male,Computer Science,0,6,67,82,0,1,1,200000
AYGEP8I4BQ3CK,23,Female,Mechanical,1,7,73,81,1,0,0,
A3D58WEVR07Y9U,22,Male,Electronics And Communication,1,8,78,80,0,0,1,290000
A2WRWK0ARXOFSZ,20,Female,Mechanical,1,8,79,76,1,0,1,290000
A1E371HE68KMWB,21,Male,Civil,0,7,76,71,0,0,0,
A1XON3ADDAV6W8,20,Male,Mechanical,1,7,81,78,1,0,0,
A1AEIRD99KEFZJ,22,Male,Computer Science,0,7,68,69,0,0,0,
A3N3CFHTR860I,21,Male,Computer Science,2,6,70,68,0,0,1,360000
A3OXHLG6DIBRW8,23,Male,Computer Science,1,8,71,76,0,0,1,300000
A1J1V7RZ3WWYFT,20,Male,Electronics And Communication,1,8,76,78,1,1,1,360000
A3BYVCZI0QH3O1,22,Female,Computer Science,1,6,70,79,1,0,0,
A2Y8WQ1925QY0U,20,Male,Mechanical,0,8,75,91,1,0,1,240000
A3LTMRLULFDI7P,21,Male,Electronics And Communication,0,7,74,67,0,0,0,
A3CR7Z6P4GANNX,22,Male,Electronics And Communication,0,8,73,73,0,0,1,350000
A1T3P8RCA2ETP7,21,Male,Mechanical,0,7,78,78,1,0,0,
A3IQ3RFGLD36E7,23,Male,Electronics And Communication,0,6,79,79,0,0,0,
A9XMNOOLV2JUW,21,Male,Electrical,0,7,76,76,0,0,0,
A37SO33JS3QJCV,21,Male,Information Technology,1,6,81,81,1,0,0,
A3VKYU4WYBNBGP,20,Male,Mechanical,0,6,88,68,1,1,0,
A1IOGEZUZPII8C,21,Male,Computer Science,1,6,81,70,0,0,0,
ABN7KOIJ03BIO,24,Male,Mechanical,0,8,86,71,1,1,1,300000
A2CG4JBROLYXXP,21,Male,Electrical,0,6,83,76,0,0,0,
ALYKB3SKB4IDZ,22,Male,Civil,0,7,82,70,0,0,0,
AKDFMNGBZFCT0,24,Female,Information Technology,1,7,81,75,0,0,0,
AD8J85TQZLA0L,22,Male,Computer Science,1,6,80,74,0,0,0,
A1IBFLIPSI0QQ1,21,Male,Information Technology,2,8,76,73,0,0,1,287000
A2UXQXY0GDFZM0,23,Male,Computer Science,2,8,71,78,0,0,1,290000
A2QWKH1VAP9GPO,24,Male,Information Technology,2,8,78,81,0,0,1,200000
A1SR01U2BRH6BL,22,Male,Mechanical,0,8,69,88,1,0,1,300000
A3HPAWABUZTZ3Y,21,Male,Computer Science,1,8,68,81,0,0,1,200000
AXQEBCSJ8AJ9F,21,Female,Computer Science,0,7,76,86,1,1,0,
A2CDFEXDK4LZAT,23,Male,Computer Science,0,6,78,83,0,0,0,
A1TG76TCWUS443,20,Male,Information Technology,0,7,79,82,0,1,0,
A3R783GSHUVL1V,23,Male,Computer Science,0,6,91,81,0,0,0,
AFMB9JPLQNWVT,23,Male,Electrical,1,7,67,80,0,0,1,200000
A3K9EYDVOS8D9Q,21,Female,Information Technology,1,6,73,68,0,0,0,
A1XCM5HHAWFFFC,21,Male,Information Technology,2,7,78,70,0,0,1,200000
A1KT19TDP9VE63,22,Male,Mechanical,1,7,79,71,1,1,0,
A3FD5TO6JPTEAL,24,Male,Mechanical,1,7,76,76,1,0,0,
A3PD0JK3XLFNZD,21,Male,Information Technology,1,7,81,70,1,0,0,
A20DEOJZYGN4ZB,21,Male,Civil,0,7,70,75,1,0,0,
A20OA0U0PX51X3,21,Female,Electronics And Communication,1,7,71,74,1,0,0,
A1WQ0EP71CG86X,20,Male,Computer Science,0,7,76,73,0,0,0,
A2IV51HGPEAC2Y,24,Male,Computer Science,1,7,70,78,0,0,0,
AYPFT2ILU5XK6,20,Male,Information Technology,0,6,75,79,0,0,0,
A1UCVGGLZZUCIR,20,Female,Electrical,1,7,74,76,0,1,1,260000
A15O5GQK9TQ6UF,20,Male,Information Technology,0,7,73,81,0,0,0,
A1F2VXU6N83EUC,24,Male,Electrical,1,7,78,88,0,0,1,240000
A13SKQA9CMCUWD,22,Male,Electronics And Communication,1,8,79,81,0,1,1,200000
A38Q3ZW5J2TBA1,23,Female,Information Technology,0,7,76,86,0,0,0,
A1ACVGH0OR7VTB,20,Male,Electronics And Communication,2,7,81,83,0,0,1,200000
A3MSQO389CAZHA,22,Male,Computer Science,0,6,88,82,0,0,0,
A2WDVKEWMLOJNK,21,Male,Electronics And Communication,0,8,81,81,0,0,1,275000
A2MUP8IEKWHTM0,21,Male,Computer Science,0,6,86,80,0,0,0,
A2POKU1R7B0SSR,22,Male,Information Technology,0,8,83,76,0,1,1,275000
AI8E9YTQERZY,22,Male,Computer Science,0,6,82,71,0,0,0,
A2OL0SADJOFH8T,22,Male,Mechanical,0,6,81,78,1,0,0,
A23N5GILA6AX04,22,Male,Information Technology,2,6,80,69,0,0,1,240000
A3OO7MHJX9LCCP,21,Male,Information Technology,1,7,76,68,0,0,0,
AVQNDCAG5O5YM,22,Female,Electrical,0,8,71,76,0,0,1,336000
A1PKHJE5J7A1VS,23,Female,Electrical,0,6,78,78,0,0,0,
A19JIG6J27K1TQ,24,Male,Electronics And Communication,0,6,69,79,0,0,1,230000
A186D4WIE6S10U,24,Male,Civil,1,6,68,91,0,0,1,500000
AXV5CT7AG4SYO,21,Female,Electrical,1,8,76,67,0,1,1,270000
A3U1AT3VQ39DE2,22,Female,Mechanical,1,6,78,73,1,0,0,
A18NN9PTR1L90B,20,Male,Information Technology,2,8,79,78,0,0,1,240000
A2UGI4YCJW3F0T,23,Male,Information Technology,0,8,91,79,0,0,1,300000
A29TDHNT47LR05,21,Female,Computer Science,1,6,67,76,1,0,0,
A3AUJGQ99FYFKM,21,Male,Computer Science,0,6,73,81,0,0,0,
A2KHE92ZCWBYAX,21,Male,Information Technology,1,8,78,68,0,0,1,300000
A2HRG5C4X9JFCK,23,Male,Mechanical,1,8,79,70,1,0,1,400000
A3FDSF2XGFZVCP,22,Male,Electronics And Communication,0,7,76,71,0,0,0,
A3EU3C2GQ6VNU8,23,Male,Information Technology,0,7,81,76,0,0,0,
A1L6OPS2UCKT8C,23,Male,Information Technology,2,6,88,70,0,0,1,210000
A2E4W77QYIOOXY,20,Male,Mechanical,0,8,81,75,1,0,1,210000
A1PT9GML0WX92S,20,Male,Information Technology,0,8,86,74,0,0,1,300000
A2BOCPZ3Y97L9T,22,Male,Computer Science,2,8,83,73,0,1,1,200000
AWE1MKE5NFS51,22,Male,Information Technology,1,7,82,78,0,0,1,230000
AMQ1MEG334SAP,21,Male,Information Technology,0,7,81,81,0,0,1,200000
AMY2VJUYKBCGH,20,Male,Computer Science,1,8,80,80,0,0,1,260000
AY12DBB0U420B,20,Male,Electrical,2,7,68,76,1,0,1,420000
A1IFZ57IWYJ3J5,21,Male,Information Technology,0,7,70,71,0,0,0,
A3GA722AIR22HR,19,Female,Information Technology,1,8,71,78,0,1,1,200000
A3JBLVCKRO1S9C,19,Male,Electrical,1,8,76,69,0,0,1,220000
A2W0XH1A0WLVQV,21,Male,Computer Science,1,7,70,68,0,0,1,200000
A8CTEVP7PA7RK,19,Male,Computer Science,0,7,75,76,0,0,1,200000
A1XGCTJ5U2U9NB,20,Female,Computer Science,0,8,74,78,1,0,1,380000
A1EXSHMYK7BCCM,19,Male,Electrical,0,8,73,79,0,0,1,300000
A1TXB3CD5SJDUL,21,Female,Civil,1,8,78,91,0,1,1,240000
A13MUNTZER9CRM,21,Female,Computer Science,1,8,79,67,1,0,1,360000
A3551KBIK3H3MH,22,Male,Information Technology,0,7,76,73,0,0,0,
A28Q94CXRMP2SY,20,Male,Electronics And Communication,0,8,81,78,0,0,1,200000
A2QCEORN957RIP,22,Male,Electronics And Communication,1,7,88,91,0,0,0,
A3091RP0SPZLMN,21,Male,Computer Science,0,8,81,67,0,0,1,300000
A3SXV4KCZTD0QW,22,Male,Computer Science,0,7,86,68,0,0,0,
A2KRQN4HSPSHHP,21,Male,Computer Science,1,8,83,69,0,0,1,250000
A1IWX44OS64JKN,20,Male,Information Technology,1,8,82,68,0,0,1,200000
AF3BYMPWKWO8F,22,Female,Mechanical,1,8,81,70,1,0,1,250000
A26R1OOEY4FIG7,22,Female,Computer Science,0,8,80,71,1,0,1,280000
A3TBTAX85OYRKP,21,Male,Electrical,0,8,76,76,0,0,1,250000
A2LN4MDWXZM7CG,22,Male,Mechanical,0,8,71,70,1,0,1,216000
A37O9XD6CRRK2N,22,Female,Computer Science,1,7,78,75,1,0,1,300000
A3R07L65IG9UH8,19,Male,Computer Science,1,7,69,74,0,1,1,240000
A2LRTX6NJ26P74,22,Male,Computer Science,0,8,68,73,0,1,1,276000
A1M47LJI5QV0HY,22,Male,Computer Science,3,7,76,78,0,0,0,
A2JTB0DF3TE1R4,21,Male,Information Technology,0,7,78,79,0,0,0,
ANGI7YCC946UI,22,Male,Information Technology,0,7,79,76,0,0,0,
A3SBCL3YB5K2OG,21,Male,Civil,1,7,91,81,0,0,0,
A2CLYTJO7WH1KX,20,Female,Information Technology,1,8,67,88,1,0,1,240000
A1GHK4G4FM44FJ,19,Male,Information Technology,0,8,73,81,0,0,1,250000
AMKIXBG7SNOJM,21,Male,Electronics And Communication,1,8,78,86,0,1,1,350000
A2C1KNHOIYBBG3,21,Male,Information Technology,2,7,79,83,0,1,0,
A3FBXJMLO7839E,19,Male,Computer Science,1,8,76,82,0,0,1,250000
A3P15XKAWAIHWE,22,Female,Computer Science,1,8,81,81,1,1,1,400000
A1946R0IX0LVEN,21,Male,Computer Science,1,8,68,80,0,0,1,250000
A2FPFREI9OWYWR,19,Male,Electrical,1,8,70,76,0,1,1,200000
A1YWTE62TPCBR2,19,Female,Electronics And Communication,1,7,71,71,0,0,1,360000
ATQ7QG7MOMQV8,21,Male,Electrical,0,8,76,78,0,0,1,300000
AL51KWTI25R2G,20,Male,Computer Science,0,7,70,69,0,1,0,
AV624G630GQB,20,Male,Computer Science,1,7,75,68,0,0,0,
A17HHLXPNX880B,22,Male,Mechanical,3,7,74,76,1,1,0,
A1HGGW1AL4JXYQ,22,Male,Electronics And Communication,0,7,73,78,0,0,0,
A1ZXF1M6IZEBS1,20,Female,Information Technology,1,7,78,79,1,0,1,225000
A1XF2WLJ5FOJNE,20,Male,Information Technology,0,7,79,91,0,1,1,250000
A9412UZX7PKMH,22,Female,Computer Science,3,8,76,67,1,0,1,220000
A1J2JXJLPXQOPS,22,Male,Electronics And Communication,2,8,81,73,0,0,1,265000
AJKEHUQEA778F,19,Female,Civil,1,8,88,78,0,0,1,200000
AGLLK8WTS94LG,22,Male,Electronics And Communication,1,8,81,79,1,1,1,260000
A1VPCMJ38MDT1O,22,Male,Information Technology,0,8,86,76,0,1,1,300000
A3BRX2Y4ASSBVD,20,Male,Mechanical,1,8,83,81,1,0,1,200000
A28TWMOOGC5F3X,20,Male,Information Technology,1,8,82,88,1,1,1,400000
A94EJ4NMTPHT0,20,Male,Mechanical,1,7,81,81,1,1,0,
A2TO16MCMJX5YV,22,Female,Computer Science,1,7,80,86,1,0,0,
A1GH18DFA5REA8,20,Male,Computer Science,1,8,76,83,0,0,1,240000
A1Z26CP0SA9CV4,19,Male,Civil,1,7,71,82,0,0,0,
A25NE4ZT5J6SKE,21,Male,Civil,0,7,78,81,0,0,0,
A32EHNK1TVFA8L,19,Male,Computer Science,2,7,69,80,0,0,1,270000
A13C7DUKQ07IA5,22,Male,Electrical,0,7,68,76,0,0,0,
A3DC6DQMHI3Y3,19,Male,Electronics And Communication,0,8,76,71,0,0,1,340000
A2XS35V7G4UIIB,19,Male,Civil,0,7,78,78,1,0,0,
A8PD91GEQVCBM,21,Male,Information Technology,0,8,79,69,0,0,1,200000
A39F8VJHN07PUX,19,Male,Civil,0,8,91,68,0,1,1,255000
AV07UXBK1UPDR,22,Male,Computer Science,1,8,67,67,0,0,1,300000
A2ILQMYFPP7918,20,Male,Computer Science,1,7,70,68,0,0,0,
A2UL567RGQCF38,22,Male,Computer Science,0,7,71,69,0,0,0,
A13IQT23QVQBN8,21,Male,Information Technology,1,8,76,68,1,0,1,300000
A2KG2ME7DZQ7L4,20,Male,Information Technology,1,8,70,70,1,0,1,200000
A1DCCMN4NRIVU2,19,Male,Mechanical,1,8,75,71,1,0,1,285000
AM6GZVDKWPHZ9,20,Male,Civil,1,8,74,76,0,0,1,500000
A3N7ZOKY10K76N,21,Male,Computer Science,0,7,73,70,0,0,0,
A3LE67UTFF4AQJ,22,Male,Information Technology,0,8,78,75,0,0,1,200000
A3OJQ4FHH8OS5F,20,Female,Computer Science,1,8,79,74,1,0,1,240000
A1UQBFCERIP7VJ,19,Male,Information Technology,1,7,76,73,0,0,0,
A24OX8H3G3VC8X,21,Male,Computer Science,1,8,81,78,0,0,1,200000
A2S4C3P6LCEUOS,20,Male,Electronics And Communication,0,8,88,79,0,0,1,285000
A1ZGDXVTFN8J9R,21,Male,Computer Science,1,8,81,76,0,0,1,285000
AANAPX006R9HT,20,Male,Mechanical,0,8,86,81,1,1,1,290000
A393W9IH4QK3LM,21,Male,Electrical,0,7,83,88,0,0,0,
A7JPFFQDZBROF,20,Male,Computer Science,2,8,82,81,0,0,1,285000
A2EQLEHZ0AJUDI,21,Male,Computer Science,1,7,81,86,0,1,0,
A38AOGSWHE6XCE,22,Male,Computer Science,0,8,80,83,0,0,1,285000
AAY4I5LNHKIK9,19,Male,Electronics And Communication,0,8,76,82,0,0,1,220000
A2IDMXCJ3UESUE,19,Male,Civil,0,7,71,81,0,0,0,
A3OGUZMK3CVQ7D,21,Male,Information Technology,0,7,78,80,0,0,0,
AQFB6KUA83CSU,21,Male,Mechanical,1,8,69,76,1,0,1,285000
A23L4JMO6S1EC1,19,Male,Computer Science,0,8,68,71,0,0,1,265000
A1B8VA6RANAHH7,22,Male,Computer Science,2,7,76,78,0,0,0,
A225VTZ0X79G5Y,20,Male,Computer Science,1,7,78,69,0,0,0,
AZGA737RCX3DH,22,Male,Information Technology,1,7,79,68,1,0,0,
A3H6NNGCINPLEC,21,Male,Mechanical,0,8,91,76,1,0,1,285000
A109W8CR31K3ED,19,Male,Electronics And Communication,0,8,67,78,0,0,1,252000
AQ5HND4WOOIM4,20,Male,Information Technology,1,7,73,79,0,0,0,
ABGR2KY9RGVIT,22,Male,Information Technology,1,8,78,91,0,0,1,280000
A135SZUUYGMDGQ,20,Male,Computer Science,0,8,79,67,0,0,1,285000
A3RKIOQRA41GD2,19,Male,Computer Science,1,7,76,73,0,0,0,
A1YUT2TBOCHK5D,21,Male,Electronics And Communication,0,7,81,78,0,0,1,285000
A1KCIJLE7I7KDI,19,Male,Electronics And Communication,0,8,88,79,0,0,1,264000
A1E9KW6YHVF0UW,21,Male,Electrical,1,8,81,76,0,0,1,270000
A17NZ98827I4ZU,19,Male,Computer Science,0,8,86,81,0,0,1,300000
AYXLO564I407O,19,Male,Computer Science,1,8,83,88,0,0,1,285000
A2VE9NSEK4EQFF,22,Male,Computer Science,0,7,82,81,0,0,0,
A3DWSRQCMSPEZX,21,Female,Electronics And Communication,0,8,81,86,0,0,1,250000
A2E5E5SS7BWK6P,19,Male,Computer Science,2,8,80,83,0,0,1,260000
A25FHVT0R33NLO,19,Male,Electronics And Communication,0,7,68,82,0,0,1,285000
A3H6HY5XRNFLZ4,19,Male,Electrical,0,6,70,81,0,0,0,
A1BL1N89YEMNTA,20,Male,Mechanical,0,8,71,80,1,0,1,300000
A250UDDMA53AR6,21,Male,Electrical,1,7,76,67,1,1,1,285000
AASKM93JZX6II,20,Male,Computer Science,0,8,70,68,0,1,1,240000
A1E3WY9OD7SV24,22,Male,Computer Science,0,6,75,69,0,0,0,
A29VH0XAI0VGJV,19,Male,Computer Science,0,7,74,68,0,0,0,
A3O30BJTLQ41IV,20,Male,Electrical,0,8,73,70,0,1,1,250000
AK325UVPARNF3,22,Female,Electrical,0,6,78,71,0,0,0,
A40PZLRVWHC9M,22,Male,Information Technology,1,6,79,76,0,0,0,
A3PECZX773ME74,21,Male,Electronics And Communication,0,6,76,70,0,1,0,
A1U1A0QKPRC2DW,20,Male,Computer Science,0,7,81,75,0,1,0,
A1HZ4M90YDRF97,20,Male,Information Technology,1,7,88,74,0,0,0,
A3T769B249IZIT,21,Male,Information Technology,0,8,81,73,0,0,1,275000
A6D5A7A1HDBSL,21,Male,Computer Science,1,8,86,78,0,0,1,295000
ASX108TGSIF3K,19,Male,Civil,1,7,83,79,0,1,0,
A3C77H3C07VV8Y,19,Male,Computer Science,0,8,82,76,0,0,1,405000
AMID4DJ23BUCO,19,Male,Electrical,1,6,81,81,0,0,0,
A1IX8BBN3FQS5S,22,Male,Electronics And Communication,0,7,80,88,0,0,0,
A2OEPPOBT9EWK5,22,Male,Electronics And Communication,0,6,76,81,0,0,0,
AXQIHSF9KK7CO,22,Male,Electronics And Communication,1,8,71,86,0,1,1,375000
A2BSKPI39TI2U1,22,Male,Computer Science,1,7,78,83,0,0,0,
A3TIACCF9FM8PB,19,Male,Mechanical,2,8,69,82,1,0,1,340000
A3PSVI1D7LQ4GN,20,Male,Computer Science,0,6,68,81,0,1,0,
A22NJQROIXNV2G,22,Female,Mechanical,1,6,76,80,1,0,0,
A85U7UVUZGVMR,21,Male,Information Technology,0,6,78,76,0,1,0,
A2E26NXH227J8C,22,Male,Electronics And Communication,3,6,79,71,0,0,1,450000
A3NGFFN0EBMB9Q,20,Male,Computer Science,0,7,91,78,0,0,0,
A2UTWGLE4CH71I,20,Male,Information Technology,0,6,67,69,0,0,0,
AMKDHTQ3NC82B,20,Male,Information Technology,1,8,73,68,0,0,1,280000
A36TDUTU6LK1ZL,21,Male,Civil,0,7,78,76,0,0,0,
A2P2ESEC4ZX4I4,20,Male,Computer Science,2,7,79,78,0,0,1,300000
A24PCUKLTQGKTS,20,Male,Electrical,1,6,76,79,0,0,0,
A3QVHYXGS6SJOY,19,Male,Electrical,2,6,81,91,0,1,0,
A1K60LWLY6VOK4,19,Male,Civil,2,6,68,67,1,0,1,270000
A8IV08ZDA5ESN,22,Male,Computer Science,1,8,70,73,0,0,1,300000
A3SOTVUX3EYBO5,22,Female,Electrical,0,7,71,78,1,1,0,
A2VUD4SPJO4V33,19,Male,Computer Science,0,6,76,79,0,0,0,
A2N84PWZLT4CDB,22,Male,Mechanical,2,7,70,76,1,0,0,
A22N5BSIZ9CATP,20,Male,Computer Science,1,6,75,81,0,0,0,
A2123EGW70L0IB,21,Male,Electrical,1,7,74,88,0,0,1,300000
A1AQINJWS2RNHC,20,Male,Mechanical,0,8,73,81,1,0,1,265000
A2MW8AFH783UWL,22,Male,Computer Science,1,7,78,86,0,0,0,
A3CQ3JEHWMQVGL,19,Male,Information Technology,1,8,79,83,0,0,1,340000
A1QV66PF09C6WF,22,Male,Information Technology,0,6,76,82,0,0,0,
A3NTMFDK4CR5L8,19,Male,Electronics And Communication,2,8,88,81,0,0,1,260000
A1RJ18I5BETWR5,19,Male,Mechanical,0,6,81,80,1,1,0,
A3H4RR9A4OSA5W,21,Male,Information Technology,0,8,86,68,0,0,1,250000
A1TV12IFHEKOAQ,21,Male,Information Technology,1,6,83,70,0,0,0,
A3475YO8NTGM3A,21,Male,Electronics And Communication,2,8,82,71,1,1,1,300000
A1J71ZQQTBMJXY,19,Male,Information Technology,1,7,81,76,1,0,0,
A1L4RDILGM7D9E,21,Male,Computer Science,0,8,80,70,0,0,1,216000
AYYEKTQCSGRC2,20,Male,Electrical,0,8,68,75,0,0,1,400000
A2MM7JLR13NHNK,20,Male,Information Technology,0,6,70,74,0,0,0,
A1SHHQSPOWR00F,20,Male,Electronics And Communication,2,6,71,73,0,0,1,295000
A21QTX0H1OSGRN,21,Male,Electrical,1,8,76,78,0,0,1,204000
A2L6H6EYQ3YXET,22,Male,Electrical,0,7,70,79,0,0,0,
A3T2KGE84409Y8,21,Male,Information Technology,2,7,75,76,0,1,0,
AWB339UZR7YD2,21,Male,Information Technology,2,6,74,81,0,0,1,305000
A4IGN402YK9ZV,20,Male,Mechanical,0,6,73,88,1,0,0,
A2ALR22UJ6QI6R,21,Male,Electrical,0,7,78,81,0,0,0,
A1KPNQ8KI22ZX4,22,Male,Information Technology,2,6,79,86,0,0,1,275000
A1OPFJ1RF42NFJ,21,Female,Computer Science,0,8,76,83,1,0,1,340000
A1DB14KG96RM9D,21,Male,Electronics And Communication,0,8,81,82,0,0,1,450000
A10M2GPAPXKBBN,19,Male,Computer Science,2,7,88,81,0,1,0,
A2AT8YOSWT8LHZ,20,Female,Electrical,0,8,81,80,1,1,1,450000
A2RBU9H727KYAO,19,Male,Electrical,0,8,86,76,0,0,1,340000
A1Z9FCA5Y14QTW,19,Male,Information Technology,3,7,83,71,0,0,1,380000
A451JCZ0PZ2IR,21,Female,Computer Science,0,6,82,78,1,1,0,
A48E82VYNB12O,21,Male,Computer Science,2,6,81,69,0,0,1,240000
A13N4EO5WT3PUJ,22,Male,Computer Science,2,8,80,68,0,0,1,360000
A35OBW84S3ZNHC,20,Male,Electrical,1,7,76,76,0,0,1,340000
A1GCOURMTPXKWI,19,Male,Mechanical,0,6,71,78,1,0,0,
A2YP56D2Z4PLVS,20,Male,Electrical,0,6,78,79,1,1,0,
AOL8SDUPJD2DB,19,Male,Civil,0,8,69,91,1,0,1,300000
ACAXQ9AXBID9S,19,Male,Computer Science,1,6,68,67,0,0,0,
A1Y3URIKEUDCL0,21,Male,Computer Science,0,8,76,73,0,1,1,250000
A1ZODFIB01QCUO,22,Male,Civil,1,7,78,78,0,0,0,
A5IRZ9EKLD905,22,Male,Information Technology,0,6,79,79,0,1,0,
A2R3HWVYA3KTUM,21,Male,Civil,1,6,91,76,0,0,0,
A27OQ6AVZ1RD1,21,Female,Computer Science,2,7,67,81,1,0,1,250000
A2V8G6HQ0ULG21,20,Male,Electronics And Communication,1,7,73,68,0,0,1,216000
AM6RFOKIN1F0W,19,Male,Electronics And Communication,0,6,78,70,0,0,0,
A26W9OJ9SX9GU,20,Male,Mechanical,0,8,79,71,1,1,1,240000
AJ41B8YPL8F86,20,Female,Information Technology,1,8,76,76,0,0,1,276000
A1WOMXOEX90ARI,21,Male,Computer Science,0,6,81,70,0,0,0,
AFMB9JPLQNWVT,20,Male,Information Technology,1,7,68,75,0,0,0,
A1DKP5N385SHNE,22,Male,Computer Science,2,7,70,74,0,0,0,
A3K0ML8DUPWUFX,21,Male,Electronics And Communication,1,8,71,73,1,1,1,236000
APPNRA6FH30B5,19,Male,Computer Science,1,7,76,78,0,0,0,
ANA3PSTZVL7NC,20,Male,Information Technology,2,7,70,79,0,0,1,250000
A16IARIMBOOU7O,19,Male,Information Technology,1,8,75,76,0,0,1,350000
AC64J76R8B1M9,21,Male,Information Technology,1,9,74,81,0,1,1,210000
A3GKO5YJ388VQV,19,Male,Information Technology,0,6,73,88,0,1,0,
A36XZ0J96F8W1V,19,Male,Computer Science,1,9,78,81,0,0,1,400000
A2IN3TI47TM3PL,19,Male,Civil,0,7,81,86,0,0,0,
A31N6KB160O508,20,Female,Computer Science,1,6,88,83,1,1,1,275000
AXPHBN3HAWW7I,20,Male,Information Technology,0,6,81,82,0,0,0,
A2OOW0SKQ1QKNF,19,Male,Electronics And Communication,0,8,86,81,0,0,1,300000
A3OETBJMVJUQ1B,19,Male,Electronics And Communication,0,7,83,80,0,0,0,
A2XBFVW4EE13AH,21,Male,Computer Science,0,5,82,76,0,1,0,
A16R2NI5WX0CTO,21,Male,Electrical,0,7,81,71,0,0,0,
A3NJLUJ5LPT0T1,19,Male,Mechanical,0,9,80,78,1,1,1,320000
A1S0AIARBYKZUB,19,Male,Electronics And Communication,2,8,68,69,1,1,1,225000
A1RYTIMIWPDJ4O,19,Male,Electronics And Communication,0,9,70,68,0,0,1,250000
A1I5CATDG6B7T0,20,Male,Computer Science,3,6,71,76,0,0,1,220000
A15KJG4FBQ7D2U,22,Male,Information Technology,1,6,76,78,0,0,1,265000
A17EVP14JTPWAP,22,Male,Computer Science,1,9,70,79,0,0,1,300000
A14PBQJCQIA0P0,21,Male,Computer Science,1,7,75,91,0,1,1,260000
AD4MP3O3NL291,21,Female,Information Technology,1,5,74,67,0,0,0,
A2SFX1F0UZP7L,22,Male,Electrical,0,5,73,73,1,0,0,
A25A5GLNPB42BH,19,Male,Mechanical,1,5,78,78,1,0,0,
A2ERFHYE6O2TNG,22,Male,Mechanical,0,5,79,79,1,0,0,
A2EIMWL5B1YRRX,21,Male,Electronics And Communication,0,9,76,76,0,0,1,300000
A3IO3F5RJOPN6H,19,Male,Computer Science,0,8,81,81,0,0,1,240000
ALVBX5TNEU6A7,21,Male,Electrical,1,5,88,70,0,0,0,
A31LEVBRCI0BQX,20,Male,Electrical,0,5,81,71,0,0,0,
AF0BV6BWVEP57,21,Female,Civil,1,8,86,76,0,0,1,270000
APFEHXP8OAI97,20,Male,Computer Science,0,8,83,70,0,1,1,240000
A3RSO0WR52J7FD,22,Male,Information Technology,2,5,82,75,0,0,0,
A2HCE1UR9PSLWI,20,Male,Mechanical,0,6,81,74,1,0,0,
A2FKVOV9422KOS,19,Male,Computer Science,0,9,80,73,0,1,1,265000
A1EW8KNHQWRKEB,22,Male,Civil,1,7,76,78,0,0,0,
A3LDIN6BPXJO8T,22,Male,Electronics And Communication,0,5,71,79,0,0,0,
ARK4SAZDOVYIN,19,Male,Information Technology,0,9,78,76,0,1,1,265000
A2TD42E7V0X6YV,19,Male,Mechanical,0,6,69,81,0,0,1,265000
A3S61UI3RKZ3V7,22,Male,Information Technology,1,9,68,88,0,1,1,300000
A3A851BLE2OUU0,21,Male,Electronics And Communication,1,7,76,81,0,1,1,265000
A2N4FQI2EQH59C,19,Male,Electrical,0,5,78,86,0,0,0,
A3ETYB7J31IY10,21,Male,Computer Science,1,8,79,83,0,0,1,500000
A3SKEOKLC1I8VS,22,Male,Computer Science,1,6,91,82,0,0,1,250000
A17CN7BFB8996W,19,Male,Electronics And Communication,1,8,67,81,0,1,1,265000
A1QKZIMO8MW3A6,22,Male,Electronics And Communication,1,9,73,80,1,1,1,240000
A34YBK69VMMMPW,22,Male,Computer Science,0,6,78,76,0,0,1,265000
A1JFMK13YIEFE4,22,Female,Computer Science,0,9,79,71,1,0,1,265000
A1OQQEAPNEMAHR,19,Male,Information Technology,1,6,76,78,0,0,1,265000
A3UGRLT20SDRG,20,Male,Mechanical,1,9,81,69,1,0,1,265000
A20DP293DTJZAF,21,Male,Computer Science,0,9,68,68,0,0,1,290000
A1KOCGNDLF2VUR,19,Male,Information Technology,2,8,70,76,0,0,1,300000
